OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_278	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_270	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_275	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	?
OTU_272	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	?
OTU_284	Bacteria	Chloroflexi	Chloroflexia	?	?	?	?
OTU_277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	?	?
OTU_271	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	?
OTU_280	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	?
OTU_279	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	?
OTU_286	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_281	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	?
OTU_283	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	?
OTU_290	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	?
OTU_289	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured actinobacterium
OTU_294	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_285	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	Rhizobiales bacterium 8433D	?
OTU_287	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	?
OTU_282	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	?
OTU_288	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_291	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	?
OTU_296	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	?
OTU_293	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Hymenobacter sp. 14-57-B6
OTU_292	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_301	Bacteria	Proteobacteria	?	?	?	?	?
OTU_299	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	?
OTU_297	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	uncultured Acinetobacter sp.
OTU_295	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	?
OTU_303	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_300	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	?
OTU_298	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_304	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured Bacteroidetes bacterium
OTU_309	Bacteria	Proteobacteria	?	?	?	?	?
OTU_305	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured eubacterium WD208
OTU_308	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_306	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium komagatae
OTU_302	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?
OTU_307	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
OTU_310	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	?
OTU_314	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	Acetobacteraceae bacterium W1.09-37
OTU_311	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	uncultured organism
OTU_313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	?	?
OTU_315	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	uncultured Blastococcus sp.
OTU_312	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	uncultured beta proteobacterium
OTU_318	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_316	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_322	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_324	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_319	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	uncultured alpha proteobacterium	?
OTU_321	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	?
OTU_329	Bacteria	Gracilibacteria	?	?	?	?	?
OTU_325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	uncultured organism
OTU_320	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	?	?
OTU_323	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured organism
OTU_326	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	uncultured Skermanella sp.
OTU_328	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	?
OTU_335	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured crenarchaeote	?	?	?
OTU_332	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	uncultured organism
OTU_327	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. PAMC 26567
OTU_336	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_340	Bacteria	Acidobacteria	Holophagae	Subgroup 23	?	?	?
OTU_333	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	?
OTU_341	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_331	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium coyleae
OTU_330	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Burkholderia sp. JSC-R3-522-9
OTU_337	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	288-2	?	?
OTU_334	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured organism
OTU_343	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	?
OTU_344	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Endobacter	?
OTU_349	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_339	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	?
OTU_342	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?
OTU_346	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	?
OTU_352	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_348	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	?
OTU_345	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_347	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteibacter	?
OTU_354	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_353	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis
OTU_350	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Leaf339
OTU_351	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured organism
OTU_358	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_361	Bacteria	Proteobacteria	?	?	?	?	?
OTU_356	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_357	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus coralloides
OTU_362	Bacteria	Cyanobacteria	Chloroplast	uncultured eukaryote	?	?	?
OTU_360	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma panaciterrae DSM 21099
OTU_364	Bacteria	Firmicutes	?	?	?	?	?
OTU_365	Bacteria	Proteobacteria	?	?	?	?	?
OTU_367	Bacteria	Proteobacteria	?	?	?	?	?
OTU_355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	uncultured Skermanella sp.
OTU_369	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_371	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_359	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Variovorax sp. HP9A2
OTU_363	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium komagatae
OTU_366	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured Rubrobacter sp.
OTU_370	Bacteria	Proteobacteria	?	?	?	?	?
OTU_368	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	uncultured proteobacterium
OTU_377	Bacteria	Peregrinibacteria	Candidatus Peribacteria	?	?	?	?
OTU_372	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	?
OTU_375	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Chroococcidiopsis	uncultured cyanobacterium
OTU_373	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_376	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_383	Bacteria	Proteobacteria	?	?	?	?	?
OTU_378	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus
OTU_380	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma panaciterrae DSM 21099
OTU_379	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	uncultured proteobacterium
OTU_387	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured archaeon	?	?	?
OTU_374	Bacteria	Proteobacteria	?	?	?	?	?
OTU_381	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_391	Bacteria	Proteobacteria	?	?	?	?	?
OTU_392	Bacteria	?	?	?	?	?	?
OTU_382	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. UYMS01A
OTU_384	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	?
OTU_386	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_388	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Penicillium thomii	?
OTU_396	Bacteria	Microgenomates	?	?	?	?	?
OTU_385	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. B6.09-105
OTU_389	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	?
OTU_398	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_390	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	?
OTU_394	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	?
OTU_395	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	?
OTU_393	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	?
OTU_402	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_397	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_401	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured Rubrobacter sp.
OTU_400	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?
OTU_407	Bacteria	?	?	?	?	?	?
OTU_399	Bacteria	Firmicutes	Bacilli	Bacillales	Family XI	Gemella	uncultured organism
OTU_404	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Asplenium nidus (bird's-nest fern)	?
OTU_409	Bacteria	Proteobacteria	?	?	?	?	?
OTU_410	Bacteria	Verrucomicrobia	Verrucomicrobiae	?	?	?	?
OTU_403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	uncultured alpha proteobacterium	?
OTU_412	Bacteria	Proteobacteria	?	?	?	?	?
OTU_414	Bacteria	Proteobacteria	?	?	?	?	?
OTU_408	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Terriglobus	Terriglobus roseus
OTU_406	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	uncultured organism
OTU_411	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_405	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. 4_4K
OTU_415	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Chroococcidiopsis	uncultured cyanobacterium
OTU_418	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium pseudogenitalium ATCC 33035
OTU_413	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	?
OTU_417	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Finegoldia	Finegoldia magna ATCC 29328
OTU_420	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_424	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_416	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?
OTU_422	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Hymenobacter sp. MIC2056
OTU_419	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
OTU_430	Bacteria	Microgenomates	?	?	?	?	?
OTU_428	Bacteria	?	?	?	?	?	?
OTU_425	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	?
OTU_421	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	?
OTU_431	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured archaeon	?	?	?
OTU_423	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus coralloides
OTU_426	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	[Caedibacter] caryophilus group	?	?
OTU_433	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_434	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_427	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_432	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured organism
OTU_435	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	?
OTU_429	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured beta proteobacterium
OTU_439	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured organism
OTU_444	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_440	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	?	?
OTU_442	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_438	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	uncultured organism
OTU_447	Bacteria	Proteobacteria	?	?	?	?	?
OTU_436	Bacteria	Firmicutes	Bacilli	Bacillales	Family XI	Gemella	uncultured organism
OTU_449	Bacteria	Proteobacteria	?	?	?	?	?
OTU_443	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	?
OTU_450	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Penicillium thomii	?
OTU_445	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	uncultured eubacterium WD248	?
OTU_446	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_441	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizosphaerae
OTU_451	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_453	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	?
OTU_454	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium tuberculostearicum
OTU_457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium aerolatum
OTU_452	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	bacterium enrichment culture clone B61(2011)
OTU_455	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus circulans
OTU_458	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	Blastococcus aggregatus
OTU_464	Bacteria	Verrucomicrobia	?	?	?	?	?
OTU_456	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
OTU_466	Bacteria	Firmicutes	Clostridia	?	?	?	?
OTU_461	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Terriglobus	?
OTU_460	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	?
OTU_467	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_462	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Psychroglaciecola	Methylobacterium sp. L1B49
OTU_463	Bacteria	FBP	uncultured endolithic bacterium	?	?	?	?
OTU_459	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Terriglobus	Terriglobus roseus DSM 18391
OTU_472	Bacteria	Proteobacteria	?	?	?	?	?
OTU_471	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Morus notabilis	?
OTU_469	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	?
OTU_474	Bacteria	Proteobacteria	?	?	?	?	?
OTU_465	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	?
OTU_479	Bacteria	TM6 (Dependentiae)	?	?	?	?	?
OTU_473	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured Bacteroidetes bacterium
OTU_470	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas phyllosphaerae
OTU_481	Bacteria	Proteobacteria	?	?	?	?	?
OTU_476	Bacteria	Proteobacteria	?	?	?	?	?
OTU_468	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	uncultured organism
OTU_475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	uncultured eubacterium WD248	?
OTU_484	Bacteria	Proteobacteria	?	?	?	?	?
OTU_482	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_486	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_487	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma radiotolerans
OTU_478	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica
OTU_490	Bacteria	?	?	?	?	?	?
OTU_491	Bacteria	Proteobacteria	?	?	?	?	?
OTU_483	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	?
OTU_485	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	?	?
OTU_489	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_480	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	?
OTU_488	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	?
OTU_498	Bacteria	?	?	?	?	?	?
OTU_499	Bacteria	?	?	?	?	?	?
OTU_495	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_494	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured actinobacterium
OTU_492	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_502	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_503	Bacteria	Proteobacteria	?	?	?	?	?
OTU_496	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	?
OTU_493	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_501	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	?
OTU_497	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	?
OTU_506	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_510	Bacteria	Verrucomicrobia	?	?	?	?	?
OTU_504	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Endobacter	?
OTU_509	Bacteria	Proteobacteria	?	?	?	?	?
OTU_500	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. S-2
OTU_505	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_508	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	?
OTU_514	Bacteria	Proteobacteria	?	?	?	?	?
OTU_507	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium aerolatum
OTU_515	Bacteria	Proteobacteria	?	?	?	?	?
OTU_518	Bacteria	Proteobacteria	?	?	?	?	?
OTU_513	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?
OTU_511	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_516	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	?
OTU_520	Bacteria	?	?	?	?	?	?
OTU_519	Bacteria	Proteobacteria	Deltaproteobacteria	?	?	?	?
OTU_512	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_524	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_522	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_527	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Microcoleus	?
OTU_523	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_526	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_521	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_525	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	?
OTU_528	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	[Caedibacter] caryophilus group	?	?
