OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_3664	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified
OTU_3662	unidentified	unidentified	unidentified	?	?	?	?
OTU_3668	unidentified	unidentified	unidentified	?	?	?	?
OTU_3667	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	unidentified
OTU_3666	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3669	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_freirei
OTU_3670	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3671	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3674	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_racemosus
OTU_3672	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3673	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_microchona
OTU_3641	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3675	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3679	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia_repens
OTU_3677	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3676	Fungi	Ascomycota	?	?	?	?	?
OTU_3678	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fresenii
OTU_3680	unidentified	unidentified	?	?	?	?	?
OTU_3682	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3681	unidentified	unidentified	unidentified	?	?	?	?
OTU_3683	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Amaranthaceae	Dysphania	Dysphania_ambrosioides
OTU_3685	unidentified	unidentified	?	?	?	?	?
OTU_3684	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	unidentified	unidentified
OTU_3687	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	?	?
OTU_3689	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3688	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3691	unidentified	unidentified	unidentified	?	?	?	?
OTU_3686	Fungi	Ascomycota	?	?	?	?	?
OTU_3690	Fungi	Ascomycota	Sordariomycetes	?	?	?	?
OTU_3695	Fungi	Basidiomycota	?	?	?	?	?
OTU_3693	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3696	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	?	?	?
OTU_3697	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	unidentified
OTU_3694	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	?	?
OTU_3699	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	Sistotrema_oblongisporum
OTU_3701	Fungi	Ascomycota	Pezizomycetes	unidentified	unidentified	unidentified	unidentified
OTU_3700	Fungi	Ascomycota	Leotiomycetes	?	?	?	?
OTU_3702	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3698	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	unidentified
OTU_3703	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_brunneolus
OTU_3706	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora_euphorbiae
OTU_3705	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia_agapanthi
OTU_3704	Fungi	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3707	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3708	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3709	Fungi	Ascomycota	?	?	?	?	?
OTU_3710	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	Wojnowiciella_cissampeli
OTU_3714	unidentified	unidentified	unidentified	?	?	?	?
OTU_3713	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3711	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3716	Fungi	Basidiomycota	?	?	?	?	?
OTU_3718	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Bracteacoccus	Bracteacoccus_glacialis
OTU_3649	unidentified	unidentified	unidentified	?	?	?	?
OTU_3715	Fungi	unidentified	?	?	?	?	?
OTU_3717	Viridiplantae	Anthophyta	Eudicotyledonae	Malvales	Malvaceae	unidentified	unidentified
OTU_3692	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3720	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	unidentified	unidentified
OTU_3719	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Efibulobasidium	Efibulobasidium_albescens
OTU_3721	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	Monocillium_griseo-ochraceum
OTU_3724	unidentified	unidentified	?	?	?	?	?
OTU_3722	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	unidentified
OTU_3723	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	unidentified	unidentified
OTU_3725	Fungi	Basidiomycota	?	?	?	?	?
OTU_3727	unidentified	unidentified	?	?	?	?	?
OTU_3730	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3729	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_3731	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3728	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	unidentified	unidentified
OTU_3726	Fungi	unidentified	unidentified	?	?	?	?
OTU_3733	Fungi	Ascomycota	?	?	?	?	?
OTU_3732	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	Microcera_rubra
OTU_3737	Fungi	?	?	?	?	?	?
OTU_3738	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3735	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriopsis	Phaeosphaeriopsis_glaucopunctata
OTU_3740	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3736	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Camarosporidiellaceae	Camarosporidiella	Camarosporidiella_italica
OTU_3734	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Verbenaceae	Phyla	Phyla_nodiflora
OTU_3741	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3743	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_alismatis
OTU_3742	unidentified	unidentified	unidentified	?	?	?	?
OTU_3739	unidentified	unidentified	unidentified	?	?	?	?
OTU_3745	Fungi	unidentified	?	?	?	?	?
OTU_3746	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3747	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	?	?	?
OTU_3744	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_michotii
OTU_3748	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	?
OTU_3753	Viridiplantae	?	?	?	?	?	?
OTU_3752	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	Sporidiobolus_salmonicolor
OTU_3751	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae	Lotus	?
OTU_3755	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3749	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3750	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3754	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	?	?	?
OTU_3756	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3757	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	?
OTU_3759	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3763	Fungi	Ascomycota	?	?	?	?	?
OTU_3758	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	unidentified
OTU_3760	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3765	Fungi	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3762	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	?
OTU_3764	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_fusarioides
OTU_3766	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	unidentified
OTU_3769	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3767	unidentified	unidentified	?	?	?	?	?
OTU_3771	unidentified	unidentified	?	?	?	?	?
OTU_3770	Viridiplantae	Bryophyta	Bryopsida	?	?	?	?
OTU_3768	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	Dissoconium_aciculare
OTU_3772	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3773	Fungi	Ascomycota	Sordariomycetes	Xylariales	Beltraniaceae	Beltrania	Beltrania_pseudorhombica
OTU_3774	unidentified	unidentified	?	?	?	?	?
OTU_3778	Fungi	Basidiomycota	Agaricostilbomycetes	?	?	?	?
OTU_3776	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus_collinitus
OTU_3775	Fungi	unidentified	unidentified	?	?	?	?
OTU_3780	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_3779	Fungi	unidentified	unidentified	?	?	?	?
OTU_3782	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Bromus	Bromus_madritensis
OTU_3784	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	?
OTU_3783	unidentified	unidentified	?	?	?	?	?
OTU_3781	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Sarcinomyces	Sarcinomyces_crustaceus
OTU_3788	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_3786	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus_fructigenus
OTU_3787	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_3789	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified
OTU_3791	Fungi	Ascomycota	Dothideomycetes	Pleosporales	?	?	?
OTU_3790	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3792	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3793	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_asymmetrica
OTU_3796	unidentified	unidentified	?	?	?	?	?
OTU_3797	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3795	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	unidentified
OTU_3777	Viridiplantae	Chlorophyta	Trebouxiophyceae	?	?	?	?
OTU_3794	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unidentified
OTU_3799	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3801	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3798	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3800	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3803	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	?
OTU_3804	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	unidentified	unidentified
OTU_3802	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Melanohalea	Melanohalea_laciniatula
OTU_3805	Fungi	Ascomycota	?	?	?	?	?
OTU_3809	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	?	?	?
OTU_3806	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_fusidioides
OTU_3808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris_rosae
OTU_3807	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
OTU_3813	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3810	Fungi	Ascomycota	Sordariomycetes	Sordariales	?	?	?
OTU_3812	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria_armeniaca
OTU_3811	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma_malenconii
OTU_3814	Fungi	Basidiomycota	Agaricomycetes	Agaricales	?	?	?
OTU_3816	Fungi	Basidiomycota	Tremellomycetes	?	?	?	?
OTU_3785	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3819	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	?
OTU_3817	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3815	Fungi	Ascomycota	?	?	?	?	?
OTU_3820	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	?	?
OTU_3818	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	Trapelia	?
OTU_3821	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	?	?
OTU_3824	unidentified	unidentified	unidentified	?	?	?	?
OTU_3822	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	unidentified	unidentified	unidentified
OTU_3826	Viridiplantae	Chlorophyta	Trebouxiophyceae	?	?	?	?
OTU_3825	Viridiplantae	Anthophyta	Eudicotyledonae	Rosales	Rosaceae	Rosa	Rosa_sericea
OTU_3823	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	?	?
OTU_3828	unidentified	unidentified	unidentified	?	?	?	?
OTU_3829	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Uromyces	Uromyces_viciae-fabae
OTU_3827	Fungi	Ascomycota	?	?	?	?	?
OTU_3831	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	unidentified	unidentified
OTU_3832	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_riparia
OTU_3833	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	?	?
OTU_3838	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3836	Fungi	Basidiomycota	Cystobasidiomycetes	?	?	?	?
OTU_3837	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_3835	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	unidentified
OTU_3830	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	Gymnopilus_arenophilus
OTU_3839	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_3843	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	?	?
OTU_3840	unidentified	unidentified	unidentified	?	?	?	?
OTU_3841	Fungi	Ascomycota	?	?	?	?	?
OTU_3842	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_pilatiana
OTU_3845	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3846	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus_annuloporus
OTU_3850	Fungi	Ascomycota	Schizosaccharomycetes	?	?	?	?
OTU_3847	Viridiplantae	Anthophyta	Eudicotyledonae	Vitales	Vitaceae	Vitis	?
OTU_3848	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	Phallus_hadriani
OTU_3852	Viridiplantae	Chlorophyta	Chlorophyceae	Volvocales	Chlamydomonadaceae	unidentified	unidentified
OTU_3849	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3853	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_3856	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3858	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_3854	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
OTU_3844	unidentified	unidentified	?	?	?	?	?
OTU_3857	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	?
OTU_3859	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3851	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3862	Viridiplantae	Anthophyta	Monocotyledonae	unidentified	Alliaceae	Allium	Allium_asarense
OTU_3860	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina_attica
OTU_3864	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3861	Fungi	Basidiomycota	Tremellomycetes	Tremellales	?	?	?
OTU_3866	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3863	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_liriodendri
OTU_3865	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3867	Rhizaria	Cercozoa	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3869	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_exigua
OTU_3870	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_symmetrica
OTU_3868	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3855	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3873	Viridiplantae	Bryophyta	Bryopsida	?	?	?	?
OTU_3875	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia_menthae
OTU_3876	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	?	?
OTU_3872	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Melanelixia	Melanelixia_subaurifera
OTU_3874	Fungi	Basidiomycota	Tremellomycetes	?	?	?	?
OTU_3878	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3877	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	?
OTU_3880	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmeliopsis	Parmeliopsis_ambigua
OTU_3881	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnobotryella	?
OTU_3879	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Juglandaceae	Juglans	Juglans_jamaicensis
OTU_3882	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeria	Didymosphaeria_futilis
OTU_3883	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3884	Fungi	Ascomycota	?	?	?	?	?
OTU_3885	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeria	?
OTU_3886	Fungi	Basidiomycota	Tremellomycetes	?	?	?	?
OTU_3887	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_pilatiana
OTU_3888	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3889	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_3895	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	unidentified
OTU_3892	Viridiplantae	Anthophyta	Eudicotyledonae	Solanales	Solanaceae	Solanum	Solanum_villosum
OTU_3891	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_3890	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	?
OTU_3894	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Massarina	Massarina_eburnea
OTU_3899	unidentified	unidentified	unidentified	?	?	?	?
OTU_3893	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	?
OTU_3896	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Geejayessia	Geejayessia_celtidicola
OTU_3898	Viridiplantae	Streptophyta	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3901	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_flava
OTU_3871	Heterolobosa	Heterolobosa_phy_Incertae_sedis	?	?	?	?	?
OTU_3897	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3902	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3903	unidentified	unidentified	?	?	?	?	?
OTU_3900	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3905	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Annulohypoxylon	unidentified
OTU_3909	Fungi	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3906	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	unidentified	unidentified
OTU_3908	Fungi	unidentified	?	?	?	?	?
OTU_3907	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3910	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Peltaster	?
OTU_3911	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	unidentified	unidentified
OTU_3912	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Holcus	Holcus_lanatus
OTU_3913	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	?	?
OTU_3916	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	unidentified
OTU_3915	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Clypeosphaeria	Clypeosphaeria_mamillana
OTU_3917	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	Conioscypha_hoehnelii
OTU_3914	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	?	?
OTU_3918	unidentified	unidentified	unidentified	?	?	?	?
OTU_3919	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3924	Fungi	Ascomycota	Dothideomycetes	Pleosporales	?	?	?
OTU_3921	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	?
OTU_3920	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3922	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Neopyrenochaeta	unidentified
OTU_3904	unidentified	unidentified	unidentified	?	?	?	?
OTU_3925	Fungi	Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	Pisolithus_arhizus
OTU_3923	Fungi	Ascomycota	Leotiomycetes	Helotiales	?	?	?
OTU_3927	unidentified	unidentified	?	?	?	?	?
OTU_3929	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	unidentified
OTU_3928	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_submersella
OTU_3931	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	unidentified
OTU_3926	Rhizaria	Haplosporidia	Haplosporidia_cls_Incertae_sedis	Haplosporidia_ord_Incertae_sedis	Plasmodiophoridae	Sorosphaerula	unidentified
OTU_3933	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3930	Fungi	Ascomycota	Leotiomycetes	Helotiales	?	?	?
OTU_3932	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_santamariae
OTU_3934	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Bryoglossum	?
OTU_3936	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_3935	Fungi	Ascomycota	Eurotiomycetes	?	?	?	?
OTU_3938	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces_sasicola
OTU_3937	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3941	unidentified	?	?	?	?	?	?
OTU_3942	Fungi	Ascomycota	Pezizomycetes	Pezizales	unidentified	unidentified	unidentified
OTU_3940	Fungi	Basidiomycota	Tremellomycetes	Tremellales	?	?	?
OTU_3939	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria	Trematosphaeria_grisea
OTU_3944	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_oligospora
OTU_3945	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Rigidoporus	?
OTU_3943	Fungi	Ascomycota	Dothideomycetes	Pleosporales	?	?	?
OTU_3950	Viridiplantae	Anthophyta	Eudicotyledonae	?	?	?	?
OTU_3947	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3949	unidentified	unidentified	?	?	?	?	?
OTU_3948	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_alcornii
OTU_3952	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3951	Fungi	Ascomycota	Lecanoromycetes	?	?	?	?
OTU_3954	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3953	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia_tardicrescens
OTU_3955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Tygervalleyomyces	Tygervalleyomyces_podocarpi
OTU_3957	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	?
OTU_3956	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	?
OTU_3959	unidentified	unidentified	?	?	?	?	?
OTU_3960	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3958	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Buellia	Buellia_griseovirens
OTU_3963	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	?	?	?
